trimestre,ano,data_contabil,reg_ans,descricao,valor
2,2025,2025-04-01,407569,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,3421666.04
2,2025,2025-04-01,410888,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,14492197.92
2,2025,2025-04-01,412295,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,32660300.35
2,2025,2025-04-01,413747,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,2010709.24
2,2025,2025-04-01,416525,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,4849751.74
2,2025,2025-04-01,370975,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,26418627.49
2,2025,2025-04-01,406481,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,44484984.84
2,2025,2025-04-01,409791,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,2806005.69
2,2025,2025-04-01,415111,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,130859933.83
2,2025,2025-04-01,415243,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,2175099.6
2,2025,2025-04-01,417106,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1153567.62
2,2025,2025-04-01,418650,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,72912679.8
2,2025,2025-04-01,418731,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,36772681.32
2,2025,2025-04-01,418749,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,3138349.38
2,2025,2025-04-01,370711,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,2671351.18
2,2025,2025-04-01,371106,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,102940965.78
2,2025,2025-04-01,385697,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,202347718.68
2,2025,2025-04-01,407011,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,-548489.69
2,2025,2025-04-01,408034,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,2022621.88
2,2025,2025-04-01,412252,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,13524648.31
2,2025,2025-04-01,413372,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,9378350.55
2,2025,2025-04-01,414492,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,86456036.07
2,2025,2025-04-01,416495,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,35899356.85
2,2025,2025-04-01,418803,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,44462348.55
2,2025,2025-04-01,418820,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,22284275.05
2,2025,2025-04-01,417491,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,2944982.15
2,2025,2025-04-01,389854,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,6393654.31
2,2025,2025-04-01,404241,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,7640885.58
2,2025,2025-04-01,406805,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,10707535.12
2,2025,2025-04-01,333689,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,0.0
2,2025,2025-04-01,335479,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,201077432.91
2,2025,2025-04-01,342343,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,22350207.15
2,2025,2025-04-01,343684,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,26879024.33
2,2025,2025-04-01,343722,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,7135242.65
2,2025,2025-04-01,344141,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1962681.65
2,2025,2025-04-01,330108,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,55036124.47
2,2025,2025-04-01,343889,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,2741741213.49
2,2025,2025-04-01,344184,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,2336926.03
2,2025,2025-04-01,344362,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,97496113.41
2,2025,2025-04-01,344729,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,71727281.13
2,2025,2025-04-01,324299,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,15868309.01
2,2025,2025-04-01,325082,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,4811496.75
2,2025,2025-04-01,325236,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,44619750.13
2,2025,2025-04-01,328537,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,75791559.63
2,2025,2025-04-01,331104,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1384448.07
2,2025,2025-04-01,333239,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,628262.89
2,2025,2025-04-01,334847,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,8156550.49
2,2025,2025-04-01,343056,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,2083703.83
2,2025,2025-04-01,343153,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,6307323.2
2,2025,2025-04-01,343404,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,949277.76
2,2025,2025-04-01,343676,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,30101585.29
2,2025,2025-04-01,323993,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,88423777.11
2,2025,2025-04-01,324523,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,2368.26
2,2025,2025-04-01,333051,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,122495798.65
2,2025,2025-04-01,334511,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,0.0
2,2025,2025-04-01,336831,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,66023299.68
2,2025,2025-04-01,337561,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,8258622.49
2,2025,2025-04-01,343331,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,38299595.1
2,2025,2025-04-01,343731,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,468360881.91
2,2025,2025-04-01,323004,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,8265095.69
2,2025,2025-04-01,329355,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,23446200.77
2,2025,2025-04-01,330281,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,23564615.54
2,2025,2025-04-01,352586,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,31587330.56
2,2025,2025-04-01,353027,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,34678650.46
2,2025,2025-04-01,359777,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,120574500.04
2,2025,2025-04-01,367087,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,143562437.58
2,2025,2025-04-01,350346,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,10279336.42
2,2025,2025-04-01,353876,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,18879552.73
2,2025,2025-04-01,354511,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,76686360.39
2,2025,2025-04-01,354783,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,171735368.79
2,2025,2025-04-01,355097,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,450280906.97
2,2025,2025-04-01,357391,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,920633182.93
2,2025,2025-04-01,359033,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,18354142.87
2,2025,2025-04-01,361461,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,38605972.2
2,2025,2025-04-01,361941,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,46266196.48
2,2025,2025-04-01,367397,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,156754758.57
2,2025,2025-04-01,368148,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,34526523.57
2,2025,2025-04-01,368253,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,5304748384.71
2,2025,2025-04-01,368555,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,15064354.14
2,2025,2025-04-01,348295,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,554107033.02
2,2025,2025-04-01,351792,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,3586343.71
2,2025,2025-04-01,354325,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,38648222.11
2,2025,2025-04-01,354619,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,17105990.78
2,2025,2025-04-01,356123,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,75611633.38
2,2025,2025-04-01,359289,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,84792426.59
2,2025,2025-04-01,359661,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1181774913.31
2,2025,2025-04-01,360414,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,31157711.71
2,2025,2025-04-01,360449,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,609048370.54
2,2025,2025-04-01,360783,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,6135987.2
2,2025,2025-04-01,346659,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,3816484521.91
2,2025,2025-04-01,347825,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,5421698.53
2,2025,2025-04-01,350494,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,41876473.29
2,2025,2025-04-01,355577,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,33770820.55
2,2025,2025-04-01,361011,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,273066864.69
2,2025,2025-04-01,364860,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,86739285.27
2,2025,2025-04-01,345741,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,2206457.23
2,2025,2025-04-01,347108,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,25010818.55
2,2025,2025-04-01,311847,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,173161060.71
2,2025,2025-04-01,312592,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,53172873.51
2,2025,2025-04-01,313084,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,22941233.61
2,2025,2025-04-01,315583,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,10907379.62
2,2025,2025-04-01,318213,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,21720062.47
2,2025,2025-04-01,318299,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,123554748.57
2,2025,2025-04-01,318388,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,54291701.02
2,2025,2025-04-01,320897,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,42792867.59
2,2025,2025-04-01,318566,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,68538722.64
2,2025,2025-04-01,300713,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,59328623.65
2,2025,2025-04-01,304344,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,43956004.33
2,2025,2025-04-01,307319,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,129092363.95
2,2025,2025-04-01,309028,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,5634839.56
2,2025,2025-04-01,310981,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,6659386.17
2,2025,2025-04-01,321273,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,292917184.65
2,2025,2025-04-01,319422,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,41660821.24
2,2025,2025-04-01,321958,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,157441497.18
2,2025,2025-04-01,005711,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,15559601494.6
2,2025,2025-04-01,305928,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,3538103.63
2,2025,2025-04-01,333875,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,26421996.61
2,2025,2025-04-01,336017,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1961412.96
2,2025,2025-04-01,337188,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,145364628.05
2,2025,2025-04-01,341941,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,8480656.99
2,2025,2025-04-01,342131,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,15741744.31
2,2025,2025-04-01,345318,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,9621694.4
2,2025,2025-04-01,345458,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,32694473.26
2,2025,2025-04-01,342955,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1892620.01
2,2025,2025-04-01,343064,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,44065381.33
2,2025,2025-04-01,343129,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,14096805.82
2,2025,2025-04-01,325465,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,16683968.44
2,2025,2025-04-01,331341,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,111379114.09
2,2025,2025-04-01,335541,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,31616544.57
2,2025,2025-04-01,343269,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,497202636.14
2,2025,2025-04-01,344451,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,10092277.61
2,2025,2025-04-01,323080,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1940643555.96
2,2025,2025-04-01,324175,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,13154001.13
2,2025,2025-04-01,324345,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,68270576.06
2,2025,2025-04-01,327417,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,125178013.08
2,2025,2025-04-01,328294,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,49406098.22
2,2025,2025-04-01,330892,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,10490334.87
2,2025,2025-04-01,331872,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,323445565.97
2,2025,2025-04-01,333662,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,86107004.22
2,2025,2025-04-01,335258,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,10909827.91
2,2025,2025-04-01,337498,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,33899573.29
2,2025,2025-04-01,343765,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,14206703.35
2,2025,2025-04-01,344788,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,6599098.16
2,2025,2025-04-01,330809,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,48322637.61
2,2025,2025-04-01,334243,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,3507767.51
2,2025,2025-04-01,335690,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1551736635.16
2,2025,2025-04-01,344915,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1892837.68
2,2025,2025-04-01,323357,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,32681160.62
2,2025,2025-04-01,324493,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,100374772.52
2,2025,2025-04-01,325031,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,40475726.97
2,2025,2025-04-01,326500,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,189885856.37
2,2025,2025-04-01,327328,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,582230.0
2,2025,2025-04-01,327638,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,8691421.37
2,2025,2025-04-01,328375,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,13073071.98
2,2025,2025-04-01,330264,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,57323197.09
2,2025,2025-04-01,352501,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1797787637.69
2,2025,2025-04-01,354295,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,117143356.07
2,2025,2025-04-01,358339,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,3021670.6
2,2025,2025-04-01,365530,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,22397837.7
2,2025,2025-04-01,367095,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,192385547.69
2,2025,2025-04-01,347736,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,18154832.65
2,2025,2025-04-01,352314,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,41871347.22
2,2025,2025-04-01,355721,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,421220440.95
2,2025,2025-04-01,357715,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,19775575.13
2,2025,2025-04-01,358096,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,46550121.64
2,2025,2025-04-01,361615,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,53791604.64
2,2025,2025-04-01,367613,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,4579913.1
2,2025,2025-04-01,363855,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,44817495.44
2,2025,2025-04-01,346276,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,137886242.62
2,2025,2025-04-01,351407,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,59779587.98
2,2025,2025-04-01,309524,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,15174146.07
2,2025,2025-04-01,314218,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,342312852.64
2,2025,2025-04-01,315044,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,112349542.55
2,2025,2025-04-01,315729,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,312622204.22
2,2025,2025-04-01,317144,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1301146166.82
2,2025,2025-04-01,000701,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,2530570079.16
2,2025,2025-04-01,304701,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1565678932.23
2,2025,2025-04-01,305227,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,47497156.19
2,2025,2025-04-01,305472,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,46380888.45
2,2025,2025-04-01,306045,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,4249404.28
2,2025,2025-04-01,307751,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,60584864.34
2,2025,2025-04-01,309087,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,39787708.68
2,2025,2025-04-01,313475,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,6745471.91
2,2025,2025-04-01,316881,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,68910516.72
2,2025,2025-04-01,318477,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,48154703.95
2,2025,2025-04-01,303976,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,755957322.54
2,2025,2025-04-01,419133,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,0.0
2,2025,2025-04-01,419486,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,27624666.15
2,2025,2025-04-01,420816,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,1366161.05
2,2025,2025-04-01,353353,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,271763919.46
2,2025,2025-04-01,354678,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,8066791.89
2,2025,2025-04-01,358436,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,9090210.94
2,2025,2025-04-01,363286,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,23643260.21
2,2025,2025-04-01,346004,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,9590115.59
2,2025,2025-04-01,346951,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,32774141.99
2,2025,2025-04-01,349534,EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE,59491953.28
